Text,CB_Label
"""it's shit, I dont think my comment will get here. But its not free and comes with lots of crap you dont need. You M F""",1
"""You're a dim-wit.""",1
"""BITCH ASS NIGGA, WE KNOW YOU A COWARD, YOU SCARED TO PUT UP A PROFILE PIC! GET THE FUCK OUT HERE!""",1
"""You're a complete idiot!""",1
"""Hey, Buttfuckle, when your wife is hip deep in the lime light destroying Republicans, will she still have time to vacuum your rug and wipe your bottom for you?\n\nWhat color will your nanny be?""",1
"""Last year, you're saying we ARE bankrupt, Understand grammar?""",1
"""Shut up, stupid. You said that NONE Of them do.\n\nThen you said the ones who do, do so to troll Westerners.\n\nNow you're changing your story again. You're truly an imbecile.""",1
"""You're the stuff of nightmares, moron""",1
"""I FUCKED YOUR WHITE MOM GGG. YOU KNOW THAT STANDS FOR GERMAN GOO GIRLS RIGHT? SOME RAUNCHY ASS PORNOI, I ACTUALLY THINK I SAW YOU ON IT GETTING YOUR BLACK ASS PISSED ON""",1
"""is your hat white with a point? does it hide your face! And i don't need to learn from you, your mind is gone; sick""",1
"""you can't import from yourself.\xa0 stupid.""",1
"""haha you don't own an iphone? man your fucking poor""",1
"""I SEE YOU ARE DETALINGING WHAT HAPPENED IN YOUR FAMILY, YOU FORGET THE PART WHERE YOUR FATHER ATE THE EBST PART OF YOU OFF YOUR MOTHERS AZZ_CRACK""",1
"""DG--You're really an asshole...I hope you don't have children.""",1
"""Otherwise quit acting like an internet tough guy who lives in his moms basement.""",1
"""Referred to ""them"" as f ing coons. I'd say that's pretty racist you little slut.""",1
"""aww, you poor little cowardly redneck\n\nstrong intelligent black woman scares you\n\nit must be sad to live life as a right wing redneck cowardly pansy""",1
"""Another loser comment.\xa0 I'm am honored that everyone gets to see what an as%hole you really are.\xa0 But I'm sure your co - workers at McDonald's already knew that.""",1
"""You are an azz Mejon!!!""",1
"""Loser maggot can't make any money because you have no talent.\n\nLive in squalor like you deserve.""",1
"""You want a smack on the back of your head punk?""",1
"""Kurius, you said everything that needed to be said here.\xa0 I will still add that Charles you are a pretentious toolbox for thinking your opinions are remotely viable.\xa0 Scooby..........you moron, DJ's are musicians because they make music.\xa0 Just because they don't play an instrument and you don't like the music they produce doesn't mean a damn thing.\xa0 Charles and Scooby.....You Fail!""",1
"""YOU SHUT YOUR FUCKlNG MOUTH YOU DlRTY WHORlNG DRUNK BlTCH""",1
"""I swear I hate when U fresh off the boarder wetback crooked eyebrow short hairy mexicans come on our site and bash on us!!! I CANT WAIT UNTIL A REPUBLICAN IS ELECTED SO THEY CAN SHIP U FUCKIN WETBACKS RIGHT BACK TO MEXICO AND CUBA!""",1
"""Ever eat AIDS infected feces? Just eat your own and you will..""",1
"""So you call any teen who gets pregnant a ""dumb bitch""?\xa0 That's freakin dumb.\xa0 You know, it happens sometimes.\xa0 \n\nYeah, try getting out from behind your computer screen and saying that to someone's face, you pussy.\xa0\xa0 I can't get enough of you ""compassionate, loving, selfless, kind, looking-out-for-your-fellow-man"" libs.\xa0 You just love to call everybody who disagrees with you ""bigoted,"" and you don't realize what a polluted soul you have.""",1
"""Are you still around sicko? \xa0You're the jackass who abandoned your best friend who came out as gay. \xa0Nice.""",1
"""Funny you on here talking about the soulful ghetto black people but you on a black site that markets to the ghetto. You know you wish you were black. And if you are black you are a sellout nigga lol. You are just an actor. On here to create arguments and division. I see through fools like you. You came here to play a role. Keep playing it because soon its gonna end. Good day.""",1
"""gungongoon, you make Britain what it is today, full of cretinous maggots such as yourself. If you cant say anything intelligent why dont you just keep your big fat mouth shut.""",1
"""You should man-the-fuck-up and read the God-dammned books. Then whenever someone brings this shit up you can say ""well, I don't watch much TV, but in the <i>book</i>...""""",1
"""You all suck, like hungry hookers.""",1
"""You are a fool and do not understand the flattening of the world.""",1
"""You racist bitch""",1
"""You really should get other news sources and get you face out of ther gay mags.""",1
"""Possibly to get your mother and father, you twisted freak!""",1
"""You people, as in ""moronic filth.""""",1
"""All these evangelists are nothing more than money hustlers who take the weak of mind's money. \n\nI say if you are that stupid, you deserve to lose your money to them.""",1
"""Other? A virus isn't an organism you idiot. It's a particle. This is why we think you're stupid.""",1
"""OBFan.\xa0 Why are you on this board??\xa0 If you don't know that the Senate brings up the bill, AMENDS it and then votes on it, you really should be on the cartoon board not here.\xa0 But do not feel bad, most people that support OB are just as dim as you are.""",1
"""Fuck that...you force someone to be raped repeatedly every god damn day so your lazy ass can avoid getting a real job, beat her, imprison her, etc etc etc. and yeah every great boyfriend lets their girlfriend turn tricks--- you're fuckin sick, your mental with this way of thinking. \xa0I guess she is out of business if the next pimp knows they are dead man walking...lol... you've got to be joking - you can't really be related to this scum bag, may he burn in hell.""",1
"""accused but not charged or convicted. you libbies make me laugh. especially you dimwit. you are a copy and paste monkey.""",1
"""You really should be like the other Lemmings and jump off a cliff.""",1
"""@Crissa:disqus LaRaza (The Race), NBP. Nation of Islam, Aztlan to name a few are very racist and very left wing. You guys are just scared to call out a black person or a hispanic for racism. I am not scared to call it like I see it. It is easy to attack whites because it makes you feel good about yourself, you think the minorities will like you if you attack whites too. Be freaking honest with yourself. This has to be one of your dumbest replies ever Crissa. \n\nI view the world through the eyes of a ""Native American"" as you liberals labeled us. All I see is a self loathing person who wants to feel good about herself and have others like her ""because she cares"". Still all I see is a person who sits on land once hunted and lived upon by the native peoples. How many thousands of Indians died so you can live where you live and feel good about yourself?\n\nYour second sentence makes no sense, because even my staunchest enemies never accuse me broad brushing. When I attack, I am very specific about my targets.""",1
"""Hey nutbag..youre a traitor....\n\nObama has more intelligence in his little finger than your peanut brain......\n\nGo to pakistan and spout your venom...youlll be murdered onn the spot...You psychos love to talk about no freedom-but you are liars....\n\nYou have the freedom to speak like an idiot....arent you happy now goofball?\xa0 LMAO""",1
"""You're avatar is fail. Loser.""",1
"""Why don't you shut your stupid mouth, pennylane? All you do is sit in here just waiting to pull the race card every chance you get. You offer nothing of value to these discussions, so why don't you just get lost? It gets tiring seeing your worthless, race-bating gibberish polluting these discussions!""",1
"""You goofy Repub thugs don't have a clue, not the tiniest shred of a fact on how health care works in most other countries around the globe. The US is the only developed country without universal, single-payer or socialized medical care for all its citizens. Some systems differ, but all achieve near 100% access to a doctor and hospital at way lower cost than we here in The United States of America. In some countries, people pay some small amount per doctor visit, like a co-pay. In other countries, you are covered, no co-pay. In most countries, the option to have private health insurance is always an option. This gives the wealthy or well-heeded access to some private doctors who want to only see rich patients. Their choice. \nBut no one, no mom, dad, child, uncle, aunt, grandma, grandpa, sister, brother, business associate, boss, garbage man, ditch digger, or nuclear physicist goes bankrupt from a disease or medical condition like here in the USA. You need not fear the collection agency coming after you because you fell and broke your arm and had no insurance. No insurance company denies your claim or drops your coverage after finding out you have cancer or heart disease or MS. Get it? \n\nWe are in the dark ages of medical care in the US and the Neanderthal republicans want to keep it that way because their wealthy benefactors in the giant Insurance-Pharma industrial complex like it that way. These craven business people who lust after profits like an alcoholic lusts for a drink, make huge boatloads of cash and mega profits off us and do not want that gravy train to stop.""",1
"""True, maybe he's deliberately being an assh*le as a self-promotional marketing gimmick, because he knows controversial views will get him attention. \n\nIn that case, let's screw his plan up by avoiding clicks on his articles, and spreading the word to others to do the same. That'll fix his red wagon - and it's looking mighty red.""",1
"""JoelWeltman, you look like a pedophile from your picture. go get yourself incarcerated.""",1
"""you are both morons and that is never happening""",1
"""you're idiot.......................""",1
"""I am a woman Babs, and the only ""war on women"" I see is coming from jackazzes like you.\xa0 I don't need your protection or your ignorant rhetoric masquerading as representing my best interests.\xa0 """,1
"""WOW & YOU BENEFITTED SO MANY WINS THIS YEAR FROM HIS BAT NICE STUPID""",1
"""haha green me red you now loser whos winning now moron""",1
"""Oh go kiss the ass of a goat....and you DUMMYCRAPS insult veterans....even YOUR Coward-Incompetent-Chief.....everyone of YOU ARE the enemy....and you'll ALL fall.....and hard too BOY.""",1
"""ok but where the hell was it released?you all copy articles from each pther but did anyone do the fucking search to tell us where the fuck was it released?fuck it.""",1
"""\xa0@CrankyVince has found our slice of the Internets!\xa0 FUCK YOU.""",1
"""\xa0HAHAHAHAH, you are a delusional moron.""",1
"""wenttoau\n\nHe made a prediction just like you, but he doesn't know anything about football. That makes sense. Pffft! You like to dish it out about Bama, but let someone say something about auburn and you start crying, ""idiots"". """,1
"""KATHY LEE....SHUT YOUR PIE HOLE...AND WHATS WITH THAT FACE AND FISH LIPS....DUMB ARSE""",1
"""You're a crank.""",1
"""Juggalo you suck at trolling """,1
"""no shit.. you must be a\xa0genius\xa0""",1
"""are you on 'roids by chance?""",1
"""\xa0You are a disgusting human being""",1
"""You would know alot about rolls, fat boy""",1
"""You are a moron. I am a computer guy that has my own company. My mouth will get me in trouble? I doubt it. Stupid M F er.\n\nAgain, what is the name of your other account? I know, you do not want say...\nDouche bag.""",1
"""the phillies are terrible. go back to your cave""",1
"""You are so naive.....useful idiot.""",1
"""You are an opinionated, uneducated idiot. And Kingdom of Heaven Director's Cut is a masterpiece.""",1
"""Shut up muffin you soft a** b*tch""",1
"""\xa0@Presidentjlh\xa0\xa0@JenBroflovski you can ask your mom about it""",1
"""Well i got on here, but i think im might just get back off. See you delusion fans later!!:)""",1
"""Learn reading comprehension. Sure Urlacher is above average, maybe even great, as I said he's the Dick Butkus of your time. In response to the ""it takes a team"" comment, I just add that it is further proof that the Bears suck. As for Chicago and politics, do you really need to be told about the ""Chicago way""?  It influences everything, even your crappy organization called the Chicago bears. """,1
"""Your mom is better.""",1
"""\xa0No personal abuse from me - unless you feel it applies to you and then you're very welcome. Pleasingly, the text you quote supports what I said. Even if it didn't, today it is thought that Canut or Cnut tried to command the waves. The perception is the most important not the fact. Do you see?\n\nThere; you've learned not to take things in a mechanical, pedantic, literal sense. At least I hope you've learned.\xa0 \n\nAnton, a part of your straining brain has indeed 'checked out'; nobody at home. \n\nYour username reveals something of you. \nHope this helps.""",1
"""man i 100% agree with you Shaunie fake ass with them even fake ass tear can cry me a river the bitch just like them to other rats are trying to save face """,1
"""well guess what..... I don't give a fuck lol\xa0\nis mom though get your English right nigga!!""",1
"""Shouldn't you be at your ballet lesson little girl? """,1
"""Keep whining like a little pu ssy Mack. You are making my day.""",1
"""you must be pretty short bus window lickin special if you aint caught on buy now that  iv been makein all the typos in these comments for shitz and giggles ..if not .your as stupid as you think i am  sure i made a mistake on the ecard but with bigger issues in the world like murder and abused kids i didnt think it was that bigga rats ass to freak out about, hell im glad i made the mistake laughin at yall pinched ass bitches has been really cheap or is that cheep...oh well entertainment is entertainment.""",1
"""When you were potty training how did your mama convince you that you weren't melting?  """,1
"""i bet you cant dance better you dum bitch stfu ... you proably mad a jamaican fucked you and left you , you dum smut """,1
"""Sounds like your mother.""",1
"""fuck off indian makes u proud""",1
"""Okay, you made your point. Hanging around longer means you are flirting with the gay people here.""",1
"""Fuck you asshole! Do you like that?""",1
"""""<span> I don't care much for the lying degenerate bastards.""</span>\r\nThen how do you live w/yourself?""",1
"""expat, you gotta be smoking some of Barry's Maui woowie...""",1
"""This IS America DOOM, I have been waiting for you fat pepsi drinking\xa0clown-burger\xa0eating losers to get destroyed by a superior power. Death to America!""",1
"""Your statements are idiotic and juvenile.""",1
"""Sounds like YOUR wife has a pen1s...with you that's understandable. """,1
"""And you r sucking my dope dyck to hard. Take your fake ass Chief Keef face up the block.""",1
"""aaronchi...you are too stupid to know sarcasm when it is in your face...Consider yourself castigated, and get lost...""",1
"""Typical Republican...accept no blame for your repeated clusterfucks and blame anyone other than yourselves.\n\nGrow up.""",1
"""bettynm\xa0It's too bad your not one of the idiots who can read as he's said it's hidden and not buried. As as outsider to your area, I think it's a shame that your so greedy that you don't want to share the beautiful of this land with others too. You sound like a bitter sad person. I'd take bad karma over that, any day.\xa0""",1
"""oh like your not stupid you .......""",1
"""Rookie...run on home...your momma's calling""",1
"""Your a f ucking idiot.  Enjoy your dream world""",1
"""\xa0You're another fucking idiot who knows nothing about drugs.\n\nWIKIPEDIA HAS THE MOLECULAR FUCKING STRUCTURE OF A GREAT MANY DIFFERENT ILLEGAL DRUGS, FUCKO.""",1
"""u look like a damn fool""",1
"""Leyland is a total idiot. Is he referring to the fact he is incapable of making a decision\n""",1
"""wow...bendtner ?.....are you on drugs?....you really fuckedup my day mentioning the name of such a crappy ass player  with the gum in his mouth and playin like a lil bitch""",1
"""Just face it; you're an IDIOT !!!""",1
"""whatever soggybutt. i'll say it again. You and your bunch of crackalaks, derelects,river rats, and new south jackwagons need to learn some manners. completely disrespectful and utterly\xa0classless. """,1
"""ObozoNoMore\u2014gee, your comments are sure enlightening!""",1
"""While you lame asses watch E3 on your computer... I'll go to E3 in Los Angeles because I have my E3 badge and I didn't pay for shit :D trolololololol....I tell you guys how the game is while im playing it and you will be watching :D""",1
"""\xa0over 68,000 views fuck boy....swallow that""",1
"""YOU AND THE COON CAN DROP TROW""",1
"""You are the biggest idiot on these boards.  Typical""",1
"""What are you smoking?""",1
"""how old are you 10?....""",1
"""\xa0@Flip\xa0how are you not ded""",1
"""I use the word damn in a post and you reject it. \xa0How about this, FUCK YOU!""",1
"""Girls need to learn when to shut up, she is beautiful, she knows it and that's all that really matters you don't know if she unhealthy, be quiet with your words of hate we (the majority of women) are tired if the hate.""",1
"""\xa0More juvenile idiocy from a juvenile idiot.""",1
"""Oh look we have a little troll named igraymatter67.  Hey libfucktard, why don't you go and perform an impossible act!!!""",1
"""\xa0I don't care how you feel, I don't care what you think about me ... I am, in fact, the rational one in this conversation and you continued display of stupidity is more evidence of your blind allegiance to true source of ""change"" you poltroons think we need - is Marxism. You idiots are plunging headlong to your own destruction and laughing and cheering about it, you a pitiful, pathetic spectacle ...""",1
"""You mean perfect* But you're stupid, how can you hate white people on the bases of 2 bitches being stupid??""",1
"""Stop trolling boy. You're embarrassing Beantown.""",1
"""Just like the guys said...\n\nAnother fake job.  Wincey Fraudy Woods!!""",1
"""you are dumb""",1
"""\xa0The murder victim was not impaired. Just because you have drugs in your system does not mean you are impaired and the store manager did not think the murder victim was impaired. you are lying scum""",1
"""and worse yet....you are ugly and OLD""",1
"""you dnt like lil b? that's a first, you're a faggot.""",1
"""You are such an idi0t3.""",1
"""Who's the dumb one, UH YOU! GROW UP!""",1
"""Or not listen to a racist like you.""",1
"""shut the fuck up chiodo you know nothing about soccer""",1
"""\xa0As usual you are clueless.... """,1
"""bitch you were just callin all hispanics mexican? what do you mean grandpa lips\xa0thats rascist as hell. o lawwdddd i'm gonna have you lookin hard in the mirror after all this""",1
"""As usual, pure hogwash no matter how many fake names you use. You thick or what? Wacko was moron. You lying loser fall into another league.  You don't read well do you? You were taught the truth about wacko's not so giving charities that were nothing but a front. As usual, idiot, uou ignore the truth and post pure lies about the dead pedophile. """,1
"""all your comments so far have been retarded you should go somewhere else""",1
"""@Voguette - I'll cut to the chase: You're an idiot. Granted, Duke, Ironman, Nusholtz, and RealityCzech  may be dumber, but you are borderline mentally retarded.""",1
"""shut up same tired comments you suck""",1
"""And if Cameron said he was not backing Hunt you would all be saying what a traitorous person he was for not backing his minister. You really are all rather pitiable with your rantings. """,1
"""""the cream of the cream"".... wtf are you talking about kg""",1
"""Don't get out of your cave much, do you.""",1
"""\xa0you are truly an idiot.\xa0 the man pitched a no hitter.\xa0 just shut up.""",1
"""Why? Are you a hunch back? LOL""",1
"""You are a complete idiot Robert...Peole like you are why this country is losing freedom every daythis moron (POTUS) is in office...""",1
"""Like if you have a diploma (of any kind).\n\nComment if your getting money with that white (coke) and it's MOB (money over bitches) and stop snitchin or Making a rap career.""",1
"""Jimmy...produce ANYTHING of ANY value that ANYONE wants or needs and you'll find SOMEONE willing to trade with you for SOMETHING you want or need.\xa0  It's very simple.\n\nTip of the day: whining is worthless.""",1
"""Pathetic. She should be ashamed of herself. If this is what it takes to get attention then she should go get a real life or crawl back under the rock from which she came.\xa0""",1
"""Judging by your prior posts listed in your profile, you are a piece of foul white trash. What kind of animals raised you?""",1
"""your mom smells like fish""",1
"""@tttttt5:disqus\xa0\n\n\xa0 \xa0 You're an idiot. Where did it say anywhere in this article that he was a crooked cop? Oh that's right nowhere..quit being so quick to judge moron.""",1
"""You are some sad pathetic loser donkey.""",1
"""whats a person who makes up stupid handles and trolls internet message boards? - a future star of an episode of Hoarders. maybe give away a dozen or 2 of those cats you have in your moms basement""",1
"""You weak ass bitch""",1
"""Good morning... Ugh! *headache* *rolls over in bed and snorts a line, farts, scratch head, roll a joint and lights it up, takes a shot of rum!*\xa0Good morning...\xa0\xa0my worthless little monkeys bickering amongst each other, eating your own faeces while trying to make a pathetic point! Tis a baeutiful day for trolling insn't it? How are you all this wonderful afternoon?""",1
"""\xa0to be quite honest, the platform be it Xbox, ps3 or PC really does not matter just as long as you have a passion for gaming and you enjoy gaming, now STFU stupid fan boys, stop bitching on the internet and get playing games!""",1
"""Yeah! \xa0you are so boring, Teresa forgot about you while making a toast. \xa0 LOL boring and fugly hubby.""",1
"""Pathetic Little Man.\xa0 Cleanse your mind.\xa0 Take your laxative.""",1
"""You did wear out your welcome.&nbsp;""",1
"""you are going to go to hell\xa0""",1
"""And you've apparently ""Neva"" been to school""",1
"""You sir are a complete ignoramus.  """,1
"""QUIT harassing me.\xa0 I know who you are, just stop.\xa0 It's pathetic.""",1
"""hell naw i wasn't paying attention to what his fat ass said, get off his dick""",1
"""FUCK ROSS FUCK SAIGON AND FUCK U BITCH ASS NIGGA WHO THE FUCK CARES ABOUT MUSIC............ITS ART IMITATING LIFE\xa0""",1
"""Look Wilfred Brimley, are you really that stupid... is your diebeetez acting up again... you need to see a professional about the dementia you are suffering from... communist state? That is what you and the rest of the Obamanites have created for the whole country... and for that we salute you with a Number #1 with our middle fingers... the reason that this country is going down the drain is because half of this country is as dumb (I know that is really tough) or dumber (nearly impossible) than you""",1
"""Screw you Bodine. """,1
"""muthafucka its justin beiber not manny pacquiao. hes a singer not a boxer lilttle white boy doesnt know shit about fighting that was probably his fist time even touch a glove""",1
"""Lmao no dummy how many times you said bitch please. I realize youre slower than dog shit but at least attemp to keep up lmao""",1
"""Know who else doesnt seserve respsct? \xa0Ignorant, prejudiced, close minded ASSHOLES LIKE YOU PINKIESOUT!""",1
"""A$AP AUTUMN you stupid bitch it's about countries not states""",1
"""you're an idiot. Just stop now.""",1
"""you are not an american, do you think landing here dry foot qualifies you as an american""",1
"""I really feel for you! Please tell me that you are just Scutca posting under a different screen name, and not really someone that has such\xa0low self esteem\xa0that you idolise 'their' intelligence?""",1
"""Really? You're blaming the construction worker? You are a monday morning quarterback douche. """,1
"""NBA refs need to get off their high horses... Fuckingggg scum""",1
"""SDJammer - You are a true American idiot...""",1
"""So which village in uganda are you its idiot? probably kampala.""",1
"""You promised to lick my ass until my roids bleed. So what happened are you still stuck with your daddy's ball up your ass?""",1
"""How about you shut the fuck up? If this was a seriously depressed person, he would have tried to kill himself already. Your comments are always crappy and full of negativity. Stop.""",1
"""You are a cocky little f a g so it will be extra sweet when the devils win the cup...again by the way.""",1
"""Ur fat and gay""",1
"""That fatass goober let \xa0a rapist out of prison so he could rape again, and this time murder all of the witnesses. Fuck you Huckabee.""",1
"""Mock horror as in ""you didn't build that"" or that anyone should dare ask to tax returns from a presidential candidate?  Please Jennifer, put away the pom poms and try to develop a sliver of objectivity. After all, you are supposed to be somewhat objective, if not rational. Romney has repeatedly failed to condemn the looney element in his party. He has absolutely no backbone, and apparently lacks a filter on his mouth.""",1
"""You obviously know jack about basket ball. All your opinions are moot at this point""",1
"""meinsenkaye007: ha! you idiot""",1
"""Not what I was saying at all.. Who let your retarded ass out of the basement?""",1
"""Why are you posing as a Dodger fan idiot? You might want to clear your history moron. Another SKIRTS fan exposed!""",1
"""YES LETS BE MORE LIKE THOSE COUNTRIES YOU LIST\n\nZEIG HEIL YOU WHITE TRASH TRAILER RUBBISH""",1
"""You are totally delusional.....\n\n""",1
"""That's funny because, while you were mouthing off, you clearly demonstrated your inability to spell it. But that's to be expected of libtards who exist sans clue.""",1
"""NAHH I AM NOT LIKE THIS YOU'RE JUST PUSSY ASS CRACKER....STFU FAG! """,1
"""lol you act like you have been watching basketball forever, its only ben 8 years moron\n""",1
"""Traitor...you are banished """,1
"""Shame on you for using a sock puppet troll account.""",1
"""Louie would probably tell you to kill yourself....""",1
"""Who the hell died and left you boss? \xa0Shut up you whiny ho.""",1
"""are you working for the zimermans, amy?\xa0 take your scam posts elsewhere.""",1
"""I keep forgetting how profoundly stupid this woman is until she opens her mouth. Or in this case, gets a hold of a keyboard.""",1
"""You are a moron. Get off the guys dick""",1
"""Firstly, go back to skool, you really need to learn how to spell before you start calling someone retarded\nAnd I'm sorry you have been sadly misinformed\nI chose to walk away from the drama and lies, if the locks were changed, it was a waste of time I threw my key away when I made the choice to walk away.\nAnd if you had the balls to face me, you would not have hidden like a coward when they tried to serve you.\nOr you would have shown up and backed your girl.\n""",1
"""The Knicks? WTF are you smoking """,1
"""Hey, Einstein, perhaps you should have read and understood what you quoted, since it clearly outlines a war room to blunt any movement post-DNC, not during.\n\nIs it really shocking that the GOP would have a war room in NC, a swing state? \n\nReading is fundamental. """,1
"""@Akolak284 <<-------------------------- Are you back on Prozac ??""",1
"""were higher than you! are you stupid""",1
"""Lol.......Ralph you are the guys who are still in Moi era...""",1
"""you're a moron! """,1
"""Fuck u Minier """,1
"""Just because everyone dies does not mean that your gains are offset by another's losses.\n\nYou are confused.\xa0 Another does not have to ""lose"" for you to ""win"" something in life.\n\nWhat a pathetic little world you live in if you think that is the case.\n\n""",1
"""mikefromaz5411 - joe, thats because your a loser, you come on here spouting your big mouth like you KNOW something, and you dont know nanda! you said there would ONLY be 1 rb taken in the first rd of the draft there were 3  you moron!!!\n\nJoe's the loser?  Joe's the one who spouts off?  Joe's the one that only pretends to know football?\n\nAnd then you go off about how he can't read the FOs' minds?  You, sir, are half a plum short of a fruit pie.""",1
"""You are a Neanderthal.""",1
"""your face resembles a bitch you fuckin twat """,1
"""You are a fucking loon. Seriously. You really come across as someone with mental illness. No emoticons. I think you are seriously unhinged and you need some help.\n\nWhoever hurt you, or whatever happened you need to get that addressed, because frank,y, your behavior suggest we will read about you in some mass shooting. \n\nAnd yes, you indeed hate men. In almost every thread I have seen of yours, you just go ballistic toward men n general. \n\nGet help. \n\nSeriously.""",1
"""You moron.""",1
"""How creative "" maggot"", you are too funny. I suggest reading some books to expand your vocabulary. Have a wonderful day red leg.""",1
"""What was your excuse for Arab terror long before the settlement excuse?Centuries ago?\nWhich borders do Hamas , their elected govt.,accept in return for peace?\nWhich borders do Fatah maps show as Israel? What do they teach their children?\nYou are a bunch of lying terrorists who teach genocide not peace. \n""",1
"""dude you're an idiot.. Alabama didn't play WKU""",1
"""Shitbagger, go fuck your mother up the ass without lube.""",1
"""You got pathetic and troll right. Two outta three ain't bad.""",1
"""you must be a dumbass nigga your opinion dose not matter here who\xa0gives two fucks about your thoughts on NAS HE IS\xa0THE TRUTH NIGGA GO KILL YO SELF AND SLAP YOUR MOM FOR RAISING A IGNORANT FUCK AS YOURSELF HOE!\xa0""",1
"""You sir. Are re.tarded.""",1
"""You're a gay transvestite, clearly in the middle of yet another ho mo sex u al panic.""",1
"""You forget to like your posts... You must be shook up a bit...""",1
"""your all mostly worthless shit cause your arguing over\xa0religion\xa0on the internet and it\xa0doesn't\xa0even\xa0exist\xa0grow a pair and go out meet people stop going on like you all know whats going on when really you got your head stuck your own ass reading this\xa0realize\xa0there is no god hes just a\xa0Chinese\xa0whisper\xa0""",1
"""zero help, the SHAQ DADDY zero help???? you are an imbecile""",1
"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">1:44am on a Friday night..... wow <br><br>seriously get a life or girlfriend you are pathetic <br><br></div></div>""",1
"""And those from your north are the saints that must live? A demented and stupid fellow like you liked this shit you posted as comment.""",1
"""You Suck Coffey""",1
"""you tool. this story is about charity and then you come in ""herp a derp.... cubs suck... derp....curse... go sox!"" screw off idiot""",1
"""God, you're as bad of an a-hole and FUD-spreader as the person you are responding to...""",1
"""Have you ever been though a hurricane moron? Its a lot more than just ""a little rain"". I guess when you get hit with the worst case scenario you can be on your own. Good luck""",1
"""Nope.better then your common sense.""",1
"""Simpler potential explanation: The ""MSM"" has no clue what the hell an <i>anarchist/situationalist collective</i> is, nor do its readers.""",1
"""Are you having trouble remembering which account your signed into?""",1
"""WOW LOOKS LIKE TWO WHITE GUYS. WE NEED TO BAN ALL WHITE FOLKS FROM MIAMI. JUST LIKE YOU WANT TO BAN HIPHOP MEMORIAL DAY ON SB.\nTHIS MUST BE OBAMA'S FAULT RIGHT. U DUMB ASSES""",1
"""When your species finally evolves, then we can talk, until then you are nothing more than a common pet.""",1
"""jeff lebowski shut your dumb mouth. im 17 1/2 and just barely got done with my junior year also and ive known the kid who was driving since about 6th grade and i believe he barely turned 18. so i take offense to you calling all of us in the low desert inbred retards cus i doubt you took precalculus as a junior your high school year and i doubt u took calculus AB as a senior. get your facts straight before just getting all crazy and calling everyone special ed or retards or morons. im friends with both the driver and the girl whos still in the coma...no one 100% knows the truth yet besides the driver as of what wrong.""",1
"""Celtics are still a good defensive team, you are a moron.""",1
"""michigan currently has felons on their team practicing as we speak. Are you dumb?""",1
"""YOU,Both Are hOMOSexUals-\U0001f308\U0001f308\U0001f308\U0001f308\U0001f3e9\U0001f3e9\U0001f3e9\U0001f3e9\U0001f48b\U0001f48b\U0001f48b\U0001f48b""",1
"""What utter nonsense you speak man!""",1
"""You really believe that, don't you?\xa0 \n\nFucking amazing that you can tie your shoes in the morning if your synapses fire so randomly and irrationally. """,1
"""Get up off your fat lazy overpaid subsidised arses and clean your own mess up. You have plenty of time on your hands.""",1
"""Stop crying you PUSSE!""",1
"""Nigga go fuckin hang yourself you self loathing troll. Why the fuck are you following my comments?!? You just proved to me that you have absolutely no life! This video and the other video are 2 completely different situations, so there is no comparison. Gtfo & finish getting your GED before I violate you and use your mouth to eat my dogs shit & drink his piss. """,1
"""LOL... How many times do you go to a village and treat patients with all your heart ?\nAll of you are fucking bullshit...""",1
"""much better than being a dumbazz like you""",1
"""You're an idiot!""",1
"""Uh no. We're pointing out the colossal stupidity of women who advocate the murder of the next generation of women. But then, you're probably a liberal sexist who is only too happy to be able to use women and throw them away consequence free.""",1
"""Heh, no reason to yell. All I did was state the obvious. You, sir, are a f\xfccking idiot.""",1
"""seriously. get some rest you are delirious.""",1
"""Your ugly """,1
"""""talk about her how we wish, you are a nobody""  - and you say your closet is clean and you have morals???""",1
"""Yes, you are one sorry individual...""",1
"""shit was funny as hell blackman's the shit fuck all you haters""",1
"""You need to get laid.Doing yourself every night isn't good for the brain, as shown by your daily stupidity. I think from now I'll just ignore you, and let others show you up for the fool you are, I've got better things to do. Goodnight.""",1
"""Racist?  Seriously?  How stupid are you, exactly?""",1
"""\xa0You are completely delusional.""",1
"""Nacho chomping retards? Wow, how pleasant of you.""",1
"""Lmao this guy is going to SUCK! All of you Giant Fg's suck too!""",1
"""\xa0Hang on, Eduardo, what's your home address? i'll come forcefully kick \nyour door down, take over your house, if you try and kick me out, i'll \nseriously physically harm you, because as you pointed out, right to self\n defence!! I hope you realise how retarded your argument is, truely!\n\n""",1
"""They're either idiots or a$$holes. If they're idiots, you can't expect them to be rational and if they're a$$holes, you can't expect them to be civil""",1
"""Or go home and kill your wife and son then yourself\n-Chris Benoit (white guy)""",1
"""idiot if you really believe thus""",1
"""so that's the best you've got: Dude we all do it so when we kill somebody you need to just, like, get over it.\xa0 You're taking up air better used elsewhere.""",1
"""I'm not in America you fool... Go eat bitch!""",1
"""Refs suck suck suck""",1
"""None. We just all are tired of your bullshit.""",1
"""No back peddling. Let me repeat myself since your dumb ass got confused... ""The country's gone... It's gone!! Also,  are you calling moi, moi a dip shit?! I'm not the one buying into a covert GLAAD commercial. Dip Shit!!""""",1
